time,TSA,TSA_U,TSA_R
2035-09-06 22:00:00,26.252615,26.99400958014878,26.00778594065994
2035-09-06 23:00:00,27.447351,27.530459552819696,27.412091896380268
2035-09-07 00:00:00,29.230982,29.614247974194758,29.163489504760726
2035-09-07 01:00:00,30.540257,31.32400459906798,30.39823386751442
2035-09-07 02:00:00,31.480537,32.58258543745124,31.279263217917133
2035-09-07 03:00:00,32.164444,33.48280070972128,31.92342428767172
2035-09-07 04:00:00,32.59792,34.088029012934236,32.32184181700815
2035-09-07 05:00:00,32.767704,34.39532227393397,32.458082380485585
2035-09-07 06:00:00,32.70953,34.41429420523322,32.37815673760952
2035-09-07 07:00:00,32.433212,34.16435800762043,32.088072770504716
2035-09-07 08:00:00,31.891193,33.62061196049318,31.53349597324084
2035-09-07 09:00:00,31.069511,32.76926825292892,30.699804875822053
2035-09-07 10:00:00,29.88508,31.57169614567071,29.492167679324606
2035-09-07 11:00:00,28.43574,30.275375430124697,27.959581039423302
2035-09-07 12:00:00,27.852282,29.5614346779588,27.397362341437073
2035-09-07 13:00:00,27.488195,29.08035741479759,27.056987184825616
2035-09-07 14:00:00,27.233862,28.711891102684366,26.826940478703367
2035-09-07 15:00:00,27.015278,28.4053669782969,26.62864359764665
2035-09-07 16:00:00,26.819061,28.133363191984955,26.45122438263455
2035-09-07 17:00:00,26.63331,27.877282892938556,26.284433640271445
2035-09-07 18:00:00,26.451452,27.630075176725907,26.115973848807066
2035-09-07 19:00:00,26.266924,27.40899656006451,25.93550156717438
2035-09-07 20:00:00,26.069843,27.206292002376667,25.731132243310334
2035-09-07 21:00:00,25.90356,27.00809626389398,25.56924293830177
2035-09-07 22:00:00,25.720911,26.79708999030205,25.381298261939854
2035-09-07 23:00:00,26.79369,27.11764510940391,26.688979703386575
2035-09-08 00:00:00,28.594248,28.982463204874115,28.523347108771677
2035-09-08 01:00:00,30.156786,30.995414651696244,30.003358623279606
2035-09-08 02:00:00,31.444965,32.652059378375256,31.22130763587463
2035-09-08 03:00:00,32.474796,34.02136000768277,32.18260956490133
2035-09-08 04:00:00,33.10727,34.87765299745652,32.76829594384386
2035-09-08 05:00:00,33.29895,35.158625835883925,32.94012679231263
2035-09-08 06:00:00,33.27069,35.17821791786489,32.89685237108548
2035-09-08 07:00:00,32.939327,34.805843221912205,32.56587587853171
2035-09-08 08:00:00,32.235092,34.032619241355256,31.863010254103894
2035-09-08 09:00:00,31.276848,33.09232593011437,30.88070373316879
2035-09-08 10:00:00,29.966703,31.860301482737103,29.5229343638675
2035-09-08 11:00:00,28.354643,30.450841633018186,27.80655097755209
2035-09-08 12:00:00,27.743662,29.653918652574212,27.231672211881747
2035-09-08 13:00:00,27.363903,29.10418114971041,26.893829967414817
2035-09-08 14:00:00,27.053963,28.6636760071288,26.615312227987257
2035-09-08 15:00:00,26.802042,28.288911175199708,26.393804604553985
2035-09-08 16:00:00,26.602325,27.943587066883648,26.232454380086004
2035-09-08 17:00:00,26.452568,27.622526063360205,26.129028602412284
2035-09-08 18:00:00,26.341349,27.33865786525386,26.064776847316125
2035-09-08 19:00:00,26.286707,27.10704633014737,26.0664754364133
2035-09-08 20:00:00,26.187683,26.90668878950943,25.996268159708688
2035-09-08 21:00:00,26.11685,26.76092562376502,25.941235425196037
2035-09-08 22:00:00,26.05586,26.642666509788555,25.89401775450168
2035-09-08 23:00:00,26.817583,27.020335408241618,26.765387147852934
