time,TSA,TSA_U,TSA_R
2034-12-27 03:00:00,23.897928,24.814747646209213,23.744137060875364
2034-12-27 04:00:00,24.266226,25.063963664299372,24.14871378808711
2034-12-27 05:00:00,24.409658,25.49148700434538,24.22118371643343
2034-12-27 06:00:00,24.21618,25.448853133967443,23.982407519336256
2034-12-27 07:00:00,23.765648,24.93204591980156,23.527575136031754
2034-12-27 08:00:00,23.005892,24.017374543435732,22.79424452949714
2034-12-27 09:00:00,21.970882,22.88996471975444,21.76434303348724
2034-12-27 10:00:00,20.635933,21.63807289877817,20.3761285803999
2034-12-27 11:00:00,19.678316,20.515462340085914,19.44842051204635
2034-12-27 12:00:00,18.894115,19.582309696160873,18.701124347247134
2034-12-27 13:00:00,18.24336,18.7919564146449,18.090054900635465
2034-12-27 14:00:00,17.54874,18.092236629661578,17.388236524874284
2034-12-27 15:00:00,16.97792,17.440706248451267,16.836921983443148
2034-12-27 16:00:00,16.504581,16.877084281255744,16.384944164604605
2034-12-27 17:00:00,16.066025,16.359190881368278,15.966054584226896
2034-12-27 18:00:00,15.647269,15.873973213451698,15.56356699975565
2034-12-27 19:00:00,15.247722,15.416832946591718,15.178130146305165
2034-12-27 20:00:00,14.936223,15.02177740779299,14.88551066907204
2034-12-27 21:00:00,14.702504,14.70627885370951,14.671166696675453
2034-12-27 22:00:00,14.503507,14.433102359730286,14.490199401567118
2034-12-27 23:00:00,14.326353,14.194566148117964,14.328000460050491
2034-12-28 00:00:00,15.0644655,14.734726081111276,15.13668764826876
2034-12-28 01:00:00,16.200634,16.227935357174374,16.206327399715757
2034-12-28 02:00:00,17.62635,17.969083683809856,17.571160313958732
2034-12-28 03:00:00,19.094738,19.69601577501131,18.99045910208007
2034-12-28 04:00:00,20.319397,21.100076800403556,20.182098854492324
2034-12-28 05:00:00,21.166561,22.082254113220635,21.00304371614186
2034-12-28 06:00:00,21.652243,22.63140994300303,21.47597693021865
2034-12-28 07:00:00,21.740824,22.75961685859415,21.54918754361942
2034-12-28 08:00:00,21.088552,22.05903356490021,20.889883970992905
2034-12-28 09:00:00,19.949953,20.832944244183167,19.75086199301247
2034-12-28 10:00:00,18.40615,19.449123878730326,18.1404077450276
2034-12-28 11:00:00,17.646364,18.429610556178627,17.43625422297406
2034-12-28 12:00:00,17.11976,17.670921149884137,16.966876218746044
2034-12-28 13:00:00,16.721823,17.070568431293857,16.6141709744787
2034-12-28 14:00:00,16.228909,16.51946564715592,16.135756774128353
2034-12-28 15:00:00,15.649028,15.935751823534497,15.555695163648231
2034-12-28 16:00:00,15.060227,15.328963054082964,14.971858164887804
2034-12-28 17:00:00,14.472609,14.725575439045661,14.388440262254713
2034-12-28 18:00:00,13.91078,14.12644374211361,13.836188473403391
2034-12-28 19:00:00,13.382091,13.560330846032775,13.319455429716957
2034-12-28 20:00:00,12.937027,13.047754130127116,12.89302609411868
2034-12-28 21:00:00,12.533267,12.627510135946276,12.494290444685108
