time,HUMIDEX_U,SWBGT_U,HIA_U
2035-03-13 06:00:00,25.362523092524874,21.998745545843388,26.26969705964575
2035-03-14 06:00:00,22.363165245780234,20.33743128464282,24.892395876595856
2035-03-15 06:00:00,24.396201334169092,21.683608188219875,25.441539501491448
2035-03-16 06:00:00,28.568271577037926,24.40633315188063,26.49860827700661
2035-03-17 06:00:00,32.1643613727877,26.67945933933321,28.241944133113986
2035-03-18 06:00:00,35.895274406493016,28.952736039620106,31.121124467936397
2035-03-19 06:00:00,37.12494201405156,29.780428071756592,32.02321514922945
2035-03-20 06:00:00,36.88694870127866,29.982194283972635,30.457137982525108
2035-03-21 06:00:00,38.837456232697136,31.133550216915587,32.939785101092056
2035-03-22 06:00:00,41.23644880589111,32.496566636611526,35.933713117968956
2035-03-23 06:00:00,40.70074189212182,32.31644159552107,34.969510203919334
2035-03-24 06:00:00,40.615323955469094,32.205449033074856,34.96017476153362
2035-03-25 06:00:00,41.98528133136635,33.027235820148675,36.69381948602535
2035-03-26 06:00:00,35.21601036655885,28.993415566100317,28.736227128389103
2035-03-27 06:00:00,36.46375318547821,29.655484613257237,30.52916545701351
2035-03-28 06:00:00,38.996877124187094,31.298234998380725,32.863289061280476
2035-03-29 06:00:00,41.31908350094496,32.5867228196867,35.95362675590345
2035-03-30 06:00:00,28.153174460985444,24.067753619393184,26.509393502186555
2035-03-31 06:00:00,22.450462654622047,20.332563324725054,24.852828582197514
2035-04-01 06:00:00,25.578033547829207,22.203992369640645,26.236184392944118
2035-04-02 06:00:00,31.013970359222867,26.02488437187345,27.36994197761951
2035-04-03 06:00:00,34.00861158457736,27.931962544858806,29.166262303910614
2035-04-04 06:00:00,35.655583124937806,28.85441630513376,30.794690837337814
2035-04-05 06:00:00,37.48499137447195,29.984724292602966,32.423453855214035
2035-04-06 06:00:00,38.427174608959554,30.662327700106758,33.09206037930702
2035-04-07 06:00:00,41.11577535384725,32.36256089086519,35.877214516738455
2035-04-08 06:00:00,40.75255122705559,32.11568605755198,35.518967910721834
2035-04-09 06:00:00,41.54022838456108,32.85801907222498,35.84910911195648
2035-04-10 06:00:00,34.08678884159806,28.008966923063937,29.125923760807034
2035-04-11 06:00:00,34.492806439855315,28.352459025679874,29.074168284990243
2035-04-12 06:00:00,37.515486320991265,30.288918954269274,31.5279510691628
2035-04-13 06:00:00,40.12410304841704,31.905556542107263,34.43173928224725
2035-04-14 06:00:00,37.60819784523568,30.478476045886094,31.17164045923107
2035-04-15 06:00:00,38.28264605461957,30.781894628554213,32.42589784939409
2035-04-16 06:00:00,38.83774134919019,31.065884917321387,33.21411369797845
2035-04-17 06:00:00,40.19522522121368,31.899045414507174,34.73565100309554
2035-04-18 06:00:00,41.570160989538635,32.65095705332237,36.46473611563319
2035-04-19 06:00:00,40.51651853351747,32.28214766161668,34.56161937359755
2035-04-20 06:00:00,37.31009934881373,30.2687457465118,31.006268944368205
2035-04-21 06:00:00,34.58183450779292,28.751195028905453,26.576566707988107
2035-04-22 06:00:00,42.28309981426901,33.23099383715006,37.112982239735274
2035-04-23 06:00:00,40.81802088114986,32.10105214992539,35.74896302843667
2035-04-24 06:00:00,40.70817436629528,32.34008794599541,35.03925089234757
2035-04-25 06:00:00,42.89648493848088,33.695508476724555,37.75304569179858
2035-04-26 06:00:00,41.189916247597175,32.873751840492304,34.86892455907228
2035-04-27 06:00:00,41.59645553682962,33.110403807612144,35.46719000063403
2035-04-28 06:00:00,43.51160367228497,34.213944456068916,38.35059047384296
2035-04-29 06:00:00,42.67679387675286,33.747703303540035,37.12342783340424
2035-04-30 06:00:00,37.93509296560678,30.569045512921804,32.034086164623254
2035-05-01 06:00:00,42.41335490234022,33.3465486657978,37.204536015708406
2035-05-02 06:00:00,39.57500228063193,31.61255113738477,33.797523529772306
2035-05-03 06:00:00,43.133882201638556,33.82902210817912,38.09720703802949
2035-05-04 06:00:00,42.9255982393827,33.681077346859816,37.86034828773298
2035-05-05 06:00:00,40.89991646950307,32.44437318113144,35.32458879852696
2035-05-06 06:00:00,35.778968970039955,29.206183440604907,29.99918977221397
2035-05-07 06:00:00,33.52924034313963,27.299463062243298,29.810791689196826
2035-05-08 06:00:00,32.05321946590458,26.38735091726602,28.817519008724574
2035-05-09 06:00:00,33.452889725611406,27.249113020557008,29.790210402067846
2035-05-10 06:00:00,34.9655530158006,28.07209848854927,31.29517965605838
2035-05-11 06:00:00,34.68803949032402,27.734199048440104,31.707366555608612
2035-05-12 06:00:00,35.82459619814499,28.520510740579258,32.28635946556988
2035-05-13 06:00:00,37.467878687622566,29.630124542240633,33.335848271774196
2035-05-14 06:00:00,39.247974695988226,31.366875671173702,33.50024693616383
2035-05-15 06:00:00,41.99890473249831,33.25797682189276,36.3180769455889
2035-05-16 06:00:00,41.71004701260276,33.04133554252227,36.07219775900324
2035-05-17 06:00:00,43.60452972763748,33.83862763517995,38.93933910887368
2035-05-18 06:00:00,43.46694802551749,33.842976716514976,38.689371798537316
2035-05-19 06:00:00,41.42664495422068,32.66373304857534,36.02389592248994
2035-05-20 06:00:00,41.74421098213553,32.820623639102706,36.57669590316094
2035-05-21 06:00:00,43.43475666958191,33.81664863819244,38.64970727616628
2035-05-22 06:00:00,42.984935215815376,33.767855353051495,37.88737838076331
2035-05-23 06:00:00,41.25216118671598,32.64587805685853,35.77251667587979
2035-05-24 06:00:00,44.07021531894961,34.30849667796989,39.3897380178431
2035-05-25 06:00:00,43.15903674537898,33.91572263593246,38.05927204346804
2035-05-26 06:00:00,44.53038757576054,34.62871990895573,39.95019263022369
2035-05-27 06:00:00,44.383823805538796,34.64491066454645,39.70651000537136
2035-05-28 06:00:00,45.32477186558021,35.07324061513549,40.99983678689451
2035-05-29 06:00:00,45.320010675606156,35.03091451748693,40.986982558080754
2035-05-30 06:00:00,45.939377292951086,35.38051131085955,41.79736749647715
2035-05-31 06:00:00,46.48890057414129,35.80685443594801,42.52073813133366
2035-06-01 06:00:00,46.27024846245054,35.70350600581987,42.2267846163657
2035-06-02 06:00:00,45.90450698752396,35.42975404325714,41.73875091649895
2035-06-03 06:00:00,45.47644696533455,35.07076927188107,41.196140470784115
2035-06-04 06:00:00,45.332381436975595,35.055973419855114,40.9942443948519
2035-06-05 06:00:00,45.138586130757695,34.900482097326254,40.74929207618107
2035-06-06 06:00:00,45.20934642871213,34.93240237457136,40.84619231335645
2035-06-07 06:00:00,45.30312427325867,34.92615039600437,40.98847920607471
2035-06-08 06:00:00,46.03460679326991,35.41483297963285,41.9138362895841
2035-06-09 06:00:00,45.821692508210155,35.197758716304975,41.67149467690792
2035-06-10 06:00:00,45.252812307380346,34.88129559526691,40.9275307577703
2035-06-11 06:00:00,45.68565019669903,35.18879001223235,41.46435139009838
2035-06-12 06:00:00,45.066896971151365,34.757692576443155,40.69843615029414
2035-06-13 06:00:00,45.55933103796801,35.126671124784544,41.2985970013586
2035-06-14 06:00:00,45.739465214796766,35.20593561796558,41.53962288508494
2035-06-15 06:00:00,45.848762337476536,35.26517978236059,41.68158625168287
2035-06-16 06:00:00,45.624130544106244,35.14198929245599,41.39503372479237
2035-06-17 06:00:00,45.70229123532323,35.221004535638215,41.48041995282003
2035-06-18 06:00:00,46.05539170832308,35.385838350777384,41.94861569282055
2035-06-19 06:00:00,45.90409552768693,35.27850282986827,41.76139920324248
2035-06-20 06:00:00,45.62974756982571,35.07021337378608,41.42342651449615
2035-06-21 06:00:00,44.87149865154735,34.51954773462442,40.53762224550142
2035-06-22 06:00:00,44.70863010199627,34.480625230536695,40.290341161616745
2035-06-23 06:00:00,44.650653217242755,34.38587850104989,40.27033295953509
2035-06-24 06:00:00,44.38477112477305,34.2079424457978,39.97234355310903
2035-06-25 06:00:00,46.46156717566187,35.513218406812456,42.50298727599526
2035-06-26 06:00:00,47.410848271571446,36.3595976495468,43.753578701806305
2035-06-27 06:00:00,45.89120427703306,35.47931933395069,41.697679864088514
2035-06-28 06:00:00,46.98140255316594,36.113707114185345,43.17931668431738
2035-06-29 06:00:00,46.16901101108689,35.533020768021714,42.085942116843675
2035-06-30 06:00:00,45.81025778168444,35.255236728851884,41.62997456985612
2035-07-01 06:00:00,45.30461530654513,35.08316843427603,40.91907139905322
2035-07-02 06:00:00,46.02969450934423,35.59323422131522,41.9068439698804
2035-07-03 06:00:00,46.39230311424805,35.778142896036314,42.391995894827424
2035-07-04 06:00:00,46.32404860063719,35.69146020491858,42.29413454408413
2035-07-05 06:00:00,46.73282775643734,35.81543086388259,42.821782230433236
2035-07-06 06:00:00,47.685855812984336,36.524805174428025,44.113349965156765
2035-07-07 06:00:00,47.15468484653785,36.30724296941736,43.44523500362794
2035-07-08 06:00:00,47.23874001133696,36.32718083239775,43.54825471148928
2035-07-09 06:00:00,47.290562278616925,36.308090596775855,43.59450960536177
2035-07-10 06:00:00,46.79969446519632,35.94260973241847,42.91988622172119
2035-07-11 06:00:00,45.27869658398038,34.77275620247176,41.03690658580849
2035-07-12 06:00:00,46.227550608356225,35.569897236918415,42.18440419545604
2035-07-13 06:00:00,46.963501114029896,35.62916168540014,43.25542926523045
2035-07-14 06:00:00,46.34669666968388,35.60408581907971,42.321923954265344
2035-07-15 06:00:00,46.410780681057034,35.6135140766633,42.40564655077396
2035-07-16 06:00:00,46.40250606316134,35.73205013168833,42.39543583970388
2035-07-17 06:00:00,43.731301673104966,34.31579977591131,38.72321773638315
2035-07-18 06:00:00,45.67681863938072,35.34953963713437,41.43365630768306
2035-07-19 06:00:00,43.966212211372785,34.36105246433889,39.14182227760907
2035-07-20 06:00:00,39.24127128141685,31.723593448770604,31.7788395978417
2035-07-21 06:00:00,43.75249441721842,34.131771121922945,38.96421384787182
2035-07-22 06:00:00,45.27646471867672,35.019132047771706,40.94487036635723
2035-07-23 06:00:00,44.071543535413745,34.514828548557226,39.017279891798296
2035-07-24 06:00:00,44.860676387244155,34.798818029879484,40.383486872360564
2035-07-25 06:00:00,44.584436291906975,34.61131602916675,40.030899155771436
2035-07-26 06:00:00,44.51461217455048,34.63292034715066,39.89250830433233
2035-07-27 06:00:00,45.30454535170173,35.001469721025764,40.994165325072316
2035-07-28 06:00:00,46.124507617910574,35.51675027902748,42.05711090720903
2035-07-29 06:00:00,44.93590212824471,34.92876285714676,40.37551957276385
2035-07-30 06:00:00,46.06736780879448,35.519297120002975,42.095278796734064
2035-07-31 06:00:00,45.02803657495338,34.69534256768591,40.69975281980646
2035-08-01 06:00:00,44.77947399624901,34.69859809639726,40.30346377985277
2035-08-02 06:00:00,45.240288862279456,34.879393997849625,40.92968836118738
2035-08-03 06:00:00,45.43706978650098,34.959305725131735,41.19198496259811
2035-08-04 06:00:00,46.307412623823296,35.61826616485776,42.285362095147995
2035-08-05 06:00:00,45.49595445623797,35.2192962163666,41.22602053716699
2035-08-06 06:00:00,44.98294872087439,35.00333900633915,40.50837496303166
2035-08-07 06:00:00,44.87949329683361,34.948233558794314,40.36087001154406
2035-08-08 06:00:00,44.37525717214897,34.569622068159475,39.77747321875583
2035-08-09 06:00:00,44.68342363289775,34.71261586838252,40.17011242512858
2035-08-10 06:00:00,45.39561547410161,34.99411302085132,41.12018999509442
2035-08-11 06:00:00,45.74088687178791,35.24952240270785,41.55908675889675
2035-08-12 06:00:00,45.79374253418,35.2266312145681,41.63118663187417
2035-08-13 06:00:00,46.59302645060602,35.79557876018353,42.66255134382151
2035-08-14 06:00:00,47.17283232817518,36.16448555206699,43.43042362730144
2035-08-15 06:00:00,48.39308792210517,36.92092202585463,45.07464675794236
2035-08-16 06:00:00,48.20638831472243,36.763957462558956,44.79730015244141
2035-08-17 06:00:00,46.94059826689343,36.14285017920834,43.153070367079536
2035-08-18 06:00:00,42.54502472449878,33.7370789864802,36.707548725531865
2035-08-19 06:00:00,43.293739723841156,34.1726913598885,37.920850880894086
2035-08-20 06:00:00,42.87853371019916,33.67252508580975,37.772015729893134
2035-08-21 06:00:00,44.391866449361174,34.47277866316594,39.8012162527239
2035-08-22 06:00:00,44.74151580451189,34.63261740586906,40.27199601324426
2035-08-23 06:00:00,43.9042974631314,34.190647935902085,39.16385088557181
2035-08-24 06:00:00,44.0688688528943,34.250889008639454,39.39930305859119
2035-08-25 06:00:00,44.059073142672105,34.169447803155464,39.43951950562131
2035-08-26 06:00:00,44.7037367229611,34.67231344850557,40.18255000978086
2035-08-27 06:00:00,44.59908689549839,34.53573362418839,40.08451054816973
2035-08-28 06:00:00,43.745241651485266,33.9554659533401,39.071587560757294
2035-08-29 06:00:00,43.84509632624366,34.12659022096286,39.098755801627874
2035-08-30 06:00:00,44.015298936739796,34.10618402349865,39.410201369657266
2035-08-31 06:00:00,44.20131113507103,34.28480053148305,39.589877542492836
2035-09-01 06:00:00,44.281993744789425,34.28351468367567,39.725722781739464
2035-09-02 06:00:00,43.49451781448946,33.95389487360508,38.55222204406289
2035-09-03 06:00:00,44.526068564414366,34.5530931185125,39.96876529942915
2035-09-04 06:00:00,44.05778839877198,34.27783178620324,39.29510030764208
2035-09-05 06:00:00,42.48943836861081,33.57358463590759,36.83582896681157
2035-09-06 06:00:00,43.71275866329733,34.07806809077163,38.90969978471433
2035-09-07 06:00:00,43.91908062967119,34.09883009519508,39.260237444874605
2035-09-08 06:00:00,43.72656486447095,33.862482967417726,39.13454607108846
2035-09-09 06:00:00,43.43049717703716,33.8752437630039,38.57344294313967
2035-09-10 06:00:00,38.31354006966815,31.185173949037996,30.102413279500283
2035-09-11 06:00:00,43.94576729403326,34.213377682080775,39.227380797454956
2035-09-12 06:00:00,44.35315103512105,34.589367817716614,39.689194332845624
2035-09-13 06:00:00,44.80136224433282,34.794000344848676,40.31463093902163
2035-09-14 06:00:00,45.49739398304702,35.28954705659714,41.22766413170542
2035-09-15 06:00:00,45.01457398065383,34.918085251897814,40.59444975939325
2035-09-16 06:00:00,43.54718849189123,33.93480493131341,38.75917085527003
2035-09-17 06:00:00,44.72988647414741,34.73058144958183,40.22586064442889
2035-09-18 06:00:00,43.948698546254676,34.191963099003495,39.26418790649861
2035-09-19 06:00:00,44.97626442150519,34.86146970387235,40.566647953323994
2035-09-20 06:00:00,43.204397652780905,33.7404501891297,38.34256162949296
2035-09-21 06:00:00,44.33754092963415,34.379891372876486,39.763128929682814
2035-09-22 06:00:00,44.51395751590517,34.56601891682744,39.94574238625321
2035-09-23 06:00:00,44.6932311097012,34.586744309592646,40.219389637056686
2035-09-24 06:00:00,44.1827967754522,34.309637717020884,39.570224985619134
2035-09-25 06:00:00,43.422177598414585,33.84875202525858,38.589107302087875
2035-09-26 06:00:00,43.530986521587344,33.791334433698786,38.845952256677705
2035-09-27 06:00:00,42.23618368046861,33.17315539802163,37.07980432473775
2035-09-28 06:00:00,44.10618143179861,34.36278929179076,39.351488516703625
2035-09-29 06:00:00,44.596074162115535,34.40312613806343,40.175471103615294
2035-09-30 06:00:00,43.24801510202166,33.73473945030759,38.39055925636298
2035-10-01 06:00:00,44.10015250993542,34.21306756295721,39.468373237048645
2035-10-02 06:00:00,44.754646525261606,34.572075952146065,40.313542383422316
2035-10-03 06:00:00,44.75909400078858,34.58162100223968,40.314417483313605
2035-10-04 06:00:00,45.23222124066459,34.895495277308605,40.89776380585944
2035-10-05 06:00:00,44.592743359372804,34.324178580255555,40.24096107639779
2035-10-06 06:00:00,42.35254190599496,32.903569895967166,37.66261761954313
2035-10-07 06:00:00,42.31409413772977,33.0045404387959,37.4303929428042
2035-10-08 06:00:00,42.62526812582244,33.187506591758435,37.80324821274593
2035-10-09 06:00:00,43.316464448754566,33.53311368622423,38.712333877599065
2035-10-10 06:00:00,45.31028439624529,34.94428074997426,40.98527259727722
2035-10-11 06:00:00,45.63734750744703,35.182451981970566,41.40093263288568
2035-10-12 06:00:00,44.87619281543157,34.65845014412771,40.455901534728056
2035-10-13 06:00:00,42.887477137080815,33.397806679621226,38.06377144886404
2035-10-14 06:00:00,41.430818406454705,32.41961470610781,36.48844737278056
2035-10-15 06:00:00,43.27596365763621,33.70308492203802,38.45850163010776
2035-10-16 06:00:00,43.54989911968845,33.9216324057121,38.745671872049314
2035-10-17 06:00:00,43.38434179590275,33.6355597992778,38.72365348921732
2035-10-18 06:00:00,42.296392092095054,32.996060400670586,37.41286237845271
2035-10-19 06:00:00,41.38378956940814,32.33485714758996,36.532692772444044
2035-10-20 06:00:00,42.35113703422797,32.824728721606114,37.8055144066642
2035-10-21 06:00:00,41.42313505347137,32.535232992812354,36.30379562423873
2035-10-22 06:00:00,37.30315874089976,29.81126607161988,32.399823600109706
2035-10-23 06:00:00,36.32702345168267,29.269933259983176,31.357215983684956
2035-10-24 06:00:00,41.80611409346686,32.721953470382665,36.806833854310916
2035-10-25 06:00:00,42.158170448619295,33.00303419484531,37.13225789993242
2035-10-26 06:00:00,43.08816675546654,33.62308656689381,38.18870160705543
2035-10-27 06:00:00,38.474664252853465,31.24215518865948,30.846619358598645
2035-10-28 06:00:00,30.044147646848113,25.5725915135257,26.207802523302913
2035-10-29 06:00:00,18.22631740743961,18.202399905320565,18.9315401172428
2035-10-30 06:00:00,27.505038707954302,23.765859716849608,25.984027086789922
2035-10-31 06:00:00,29.418486212785485,24.94279913726194,26.788532681427785
2035-11-01 06:00:00,28.927579706792436,24.60140989675935,26.660086537874218
2035-11-02 06:00:00,28.788196801629894,24.47878182125239,26.689821024911325
2035-11-03 06:00:00,26.772901214695416,23.187182580242986,25.992053255384825
2035-11-04 06:00:00,22.545980597576694,20.599670573948067,24.934781682860258
2035-11-05 06:00:00,25.75604826225798,22.68437726203906,25.499197336189454
2035-11-06 06:00:00,33.62366983188859,27.651187486591077,28.991330268924767
2035-11-07 06:00:00,36.86025450978321,29.635580193669078,31.746045338012074
2035-11-08 06:00:00,31.563131250418657,26.681285186743864,25.9668380608794
2035-11-09 06:00:00,30.06013816677137,25.79928550190588,24.498437731677985
2035-11-10 06:00:00,26.65565052102544,23.81741241435365,20.42636401423064
2035-11-11 06:00:00,31.549027780971432,26.371200338528485,27.598944985673892
2035-11-12 06:00:00,26.032307142802008,22.669612268320186,25.830445137275838
2035-11-13 06:00:00,20.42076078183308,19.161008574295128,24.0901618524066
2035-11-14 06:00:00,21.544889074520874,19.82918996804036,24.487804296327898
2035-11-15 06:00:00,24.42253339828872,21.72444898127384,25.309617693952056
2035-11-16 06:00:00,30.541304477023697,25.646687582006084,27.340924993371704
2035-11-17 06:00:00,30.356943515119973,25.44650367527713,27.46611409080273
2035-11-18 06:00:00,31.872407237401568,26.477185627366232,28.076493357846644
2035-11-19 06:00:00,30.74010511893735,25.774303142520125,27.414756707239594
2035-11-20 06:00:00,28.795001967442186,24.52742641095482,26.57693889141647
2035-11-21 06:00:00,23.410600535957492,20.997243907006567,25.09023967117272
2035-11-22 06:00:00,20.579383003966008,19.23338965530384,24.181651326508245
2035-11-23 06:00:00,20.829805136387055,19.367044955366016,24.27504233489558
2035-11-24 06:00:00,25.788388093278073,22.54342624576943,25.72029257186213
2035-11-25 06:00:00,24.032488458590887,21.816258892979512,23.833491885440285
2035-11-26 06:00:00,28.56798762904906,24.427399003964315,26.37205059170766
2035-11-27 06:00:00,28.769794709645126,24.67640734483957,26.09460692891505
2035-11-28 06:00:00,29.543770847580834,25.242955917099565,26.048267654586223
2035-11-29 06:00:00,36.164934821882554,29.25215817003112,30.989157078074832
2035-11-30 06:00:00,30.866642899861972,25.71281870437819,27.89772108066042
2035-12-01 06:00:00,27.493109742141417,23.738095655732298,26.030840073440338
2035-12-02 06:00:00,27.60875769873916,24.125788420129915,24.78246936460044
2035-12-03 06:00:00,31.430028076340502,26.542282094776734,26.192748255143673
2035-12-04 06:00:00,34.13868849268858,27.939301562096603,29.472265901136765
2035-12-05 06:00:00,27.604384046763613,23.72510634824049,26.24784552830106
2035-12-06 06:00:00,21.764797044488677,20.18972441793288,24.803486968702185
2035-12-07 06:00:00,18.734147112171417,18.213825425296168,23.197256452769928
2035-12-08 06:00:00,12.672113298358054,14.53272707124166,16.399277169908842
2035-12-09 06:00:00,10.409312140523149,13.171986485172678,14.683591592587428
2035-12-10 06:00:00,16.00436562406009,16.598610689750085,18.704251852123686
2035-12-11 06:00:00,26.002701405421867,22.77712291754481,25.648162581893136
2035-12-12 06:00:00,13.501336575644945,15.172238324620215,16.020182378652848
2035-12-13 06:00:00,7.440654140305795,11.488966243112815,11.713336807381681
2035-12-14 06:00:00,8.920375846148158,12.337384020138394,13.127370004856608
2035-12-15 06:00:00,14.509215779350122,15.725181755455946,17.18591780796536
2035-12-16 06:00:00,17.477036416505133,17.70761649375464,18.26743422302987
2035-12-17 06:00:00,31.202368102247366,26.339013802603088,26.590015184369438
2035-12-18 06:00:00,33.02715355898855,27.346596269598567,28.342291047262723
2035-12-19 06:00:00,30.1502308245002,25.657090215030344,26.15774928432417
2035-12-20 06:00:00,34.61521295718515,28.495846032342854,28.83132918617671
2035-12-21 06:00:00,30.561999745157372,25.755564612532996,27.0423443993908
2035-12-22 06:00:00,18.764230906459385,18.335838176796294,21.773282571518184
2035-12-23 06:00:00,18.433857050937704,17.954109253619894,22.939601204513032
2035-12-24 06:00:00,19.449175158437928,18.578182752896613,23.745901816492037
2035-12-25 06:00:00,24.12865711144933,21.885300427497395,23.769085448509497
2035-12-26 06:00:00,25.012651327896624,22.272967838275637,25.2239418598868
2035-12-27 06:00:00,11.203357426423652,13.815793871463994,14.099322006626883
2035-12-28 06:00:00,3.5516521590627894,9.274232486585518,7.893207054877128
2035-12-29 06:00:00,4.006472978098697,9.808489298612685,6.379556574174409
2035-12-30 06:00:00,16.589285567600392,17.077774637884254,18.276654502044476
2035-12-31 06:00:00,20.394839437804368,19.401373751574553,23.29663241160292
2036-01-01 06:00:00,25.047799505265687,22.338968083950732,25.184344844886272
2036-01-02 06:00:00,31.30853559328205,26.29020680472438,27.18117327364799
2036-01-03 06:00:00,35.61394260503412,28.980213466879327,30.297126248273088
2036-01-04 06:00:00,26.628514968852862,23.37155996863246,25.27627050013279
