time,FLDS,FSDS,PBOT,QBOT,RAIN,TBOT,WIND,ZBOT
2035-04-04 18:00:00,364.94238127855846,0.0,100629.5435564555,0.013486003181193562,1.5049985649064438e-46,295.3315744776924,2.4655645429166877,42.020926320970055
2035-04-05 00:00:00,371.61886428428664,298.7859467788776,100765.48288484523,0.014377140284295039,2.454093240304258e-17,296.4023141948322,2.7568288553761633,42.22494871618639
2035-04-05 06:00:00,395.88043270214234,914.951907410551,100541.23905414595,0.01323996054112054,0.0,300.4961017040367,6.180288099348356,42.715175721577666
2035-04-05 12:00:00,386.0715549206187,0.0,100580.62949565824,0.014972272539476344,9.42296170030961e-16,297.28946753243247,3.218151236314865,42.3972972013457
2035-04-05 18:00:00,376.0983462542791,0.0,100574.7770239716,0.015267254815802534,1.788661693300325e-13,296.01255519142404,2.3202909964892786,42.245147925709745
2035-04-06 00:00:00,379.85277727693773,268.041303436896,100686.99874036215,0.015738376051103776,3.425475448575955e-14,296.80952886119223,2.655616931986377,42.40295690058527
2035-04-06 06:00:00,396.8703385329245,859.7425638763056,100367.80789263966,0.014425328032735696,0.0,300.5651751429163,6.650098128838359,42.850603379366426
2035-04-06 12:00:00,387.2956416864414,0.0,100336.86449339148,0.01633629570366515,1.0438801827900937e-13,297.5404865382059,3.1067445393939224,42.54887941586365
2035-04-06 18:00:00,383.4261437108793,0.0,100332.70694406284,0.01679790100761893,1.7649263607757838e-12,296.46116041344743,2.0120270890313057,42.40846664441651
2035-04-07 00:00:00,401.6766497511792,267.49399667976667,100614.88991540244,0.017505753848607208,6.341245266167526e-07,297.477531354328,1.8046623584923756,42.586309288855
2035-04-07 06:00:00,406.4567860134273,946.4414749239709,100368.90479565195,0.015868436298646364,1.3677842385804934e-14,301.6614051561874,5.765655692544712,43.05831608999963
2035-04-07 12:00:00,395.38822060088785,0.0,100389.6649288222,0.01694694276007593,1.9260267824424615e-13,298.2129611250432,2.9717100175773727,42.64913979985087
2035-04-07 18:00:00,389.5267748215367,0.0,100235.37505013586,0.016599436257051674,5.236582308794666e-13,297.01381372135796,1.70599478354081,42.45588651891194
2035-04-08 00:00:00,388.5626431658501,310.2508307395558,100425.72585619692,0.016436876935142553,2.430009164876791e-14,297.60791093594975,2.3164236795685897,42.52792878381121
2035-04-08 06:00:00,407.17117989771975,945.8192273844415,100110.64636605655,0.015576782284383077,3.896111466374974e-18,301.5519735834075,5.906607007834295,43.00406883959185
2035-04-08 12:00:00,404.2113521687242,0.0,100108.59501715147,0.017576881557820587,5.342429496208051e-09,298.0320536337407,2.9496071981410856,42.63507990414352
2035-04-08 18:00:00,413.34880166238395,0.0,100030.34650076057,0.017837443092139978,1.9086333959434125e-07,297.17081293794934,1.6109113860971926,42.51688642212966
2035-04-09 00:00:00,423.13543102233314,237.9892013860042,100309.98224470846,0.018082558969765992,1.0535489140651097e-06,298.2027039676682,1.9872386021513901,42.6642478088312
2035-04-09 06:00:00,433.517268669204,685.6831425472845,100054.12362342753,0.017630856249852226,0.0006064270292344057,301.11474838302473,4.229572075739202,43.03023106999728
2035-04-09 12:00:00,403.3828794571779,0.0,100206.07635478974,0.014482833207391282,0.0,299.3681257601233,2.7694771024862126,42.60389910073657
2035-04-09 18:00:00,394.84070258781554,0.0,100454.2990445272,0.010979740483318585,2.954167509102671e-08,295.17615042906795,3.87712373388596,41.77984904176793
2035-04-10 00:00:00,378.39218708291776,310.1214638337726,100725.16061371789,0.011563500599309114,8.498137457114703e-13,294.7259641196967,6.281393557973344,41.76019444125143
2035-04-10 06:00:00,394.64447340367735,897.5946235922527,100485.27796595675,0.012571863910360527,7.35618438346021e-30,297.95067395781894,8.771405832943254,42.272248605243284
2035-04-10 12:00:00,390.28468276608913,0.0,100614.95553975104,0.012813812354217866,1.5928623612227492e-30,296.59872879980765,5.415844312615082,42.1027640103885
2035-04-10 18:00:00,397.63584738175604,0.0,100736.19230688966,0.012364197946855176,4.152156495420364e-06,294.3005015713996,4.463764868029971,41.75305487019309
2035-04-11 00:00:00,388.6924352769946,246.09099349031703,100970.28065347133,0.012386851522546887,1.0344078561057852e-06,294.0482159556131,6.950878515459701,41.730766341627834
2035-04-11 06:00:00,399.3922423338426,834.4789502383992,100677.97934936434,0.013548023386204373,5.012866698975152e-09,297.7646671764646,9.590418339179672,42.34703156633146
2035-04-11 12:00:00,395.6681388029613,0.0,100792.82872084419,0.014462739000222895,1.00315489409101e-06,296.26790456510514,4.747420090871947,42.19810164398595
2035-04-11 18:00:00,396.4840382762316,0.0,100751.3327156452,0.014713067721137806,3.1978304327330796e-05,295.3357497982973,3.526933569705039,42.070999977156944
2035-04-12 00:00:00,399.2352738974217,264.3457961165815,100856.41385772469,0.0150235900738445,4.4214982692684666e-05,296.36572435763816,6.03638206229033,42.2284116224396
2035-04-12 06:00:00,410.3947879895657,855.9539188404752,100460.91486030117,0.015355805783284888,5.809471224777605e-07,299.0551050401801,8.13720611762438,42.60764099689802
2035-04-12 12:00:00,417.2439185740155,0.0,100454.76947791563,0.01628234243933811,8.928997618684361e-06,297.28477327046653,3.351021957869283,42.410303362072476
2035-04-12 18:00:00,402.0710768241976,0.0,100330.38031291307,0.0167378313303221,1.7842064616092824e-13,296.9957172628611,2.7978885537709957,42.384732593666506
2035-04-13 00:00:00,403.4271337818058,326.7051162824147,100384.9549409015,0.017043436050292796,2.2661886525456923e-14,298.34489538880865,4.267117423005433,42.60815478974494
2035-04-13 06:00:00,430.03481119125985,723.1108451170461,100061.18650507998,0.01656251597777678,1.1301147274282132e-06,300.70726530815284,6.452957116815499,42.88732579656761
2035-04-13 12:00:00,434.1333473380685,0.0,100231.68246374288,0.0173322278750823,0.0042476120812052695,297.05772288735506,2.9128523787568494,42.38747797977211
2035-04-13 18:00:00,419.7889725643355,0.0,100263.76833729431,0.016109558880849043,0.0005841623830345049,295.6505581479223,2.5288278192887437,42.122976518689384
2035-04-14 00:00:00,413.5007185246139,122.75864274225003,100496.7931041393,0.015883939327029625,6.611903654644007e-07,295.9013379950521,1.920275536933751,42.17322068358891
2035-04-14 06:00:00,428.4839160575142,560.1640663448096,100302.57765438518,0.015920324557303547,0.0001894610224907076,299.1792255968641,3.7558332852946923,42.66630178865676
2035-04-14 12:00:00,393.35337310272934,0.0,100376.58849254267,0.015871042480707365,1.9853452072025657e-16,297.55512962271644,2.757283257695083,42.46204752431195
2035-04-14 18:00:00,385.7981829960273,0.0,100369.79678524628,0.01637633378012065,2.753332183975071e-13,296.2035274498742,2.106344397927741,42.320859526993196
2035-04-15 00:00:00,394.6711526975061,314.01303689778615,100655.02017241932,0.016293554046811355,4.097045924645863e-14,297.06153613488095,4.302071701999535,42.438963722569305
2035-04-15 06:00:00,399.93912654486587,948.3861075608567,100405.94820849648,0.015266603154138025,1.3524743086254202e-21,299.6429080594582,6.8154649125850595,42.73763528781459
2035-04-15 12:00:00,385.53380963014416,0.0,100454.85947946296,0.015682743207726224,1.7117239707574865e-14,296.65559931707224,3.8150784988251196,42.35113587140152
2035-04-15 18:00:00,386.4597640434874,0.0,100386.07516493052,0.01561741549314424,5.250093854826259e-14,295.6500228874392,2.613687395205443,42.20466904036206
2035-04-16 00:00:00,393.5404255892976,301.89872462618524,100615.41085652208,0.015461116628439383,1.002436312094213e-07,296.7162840796266,4.478034947680387,42.35121701181886
2035-04-16 06:00:00,396.73387866034216,959.614275104801,100240.78394993092,0.014987494834073847,5.651910749900554e-40,300.39271020062307,5.928198404926779,42.83683703243854
2035-04-16 12:00:00,385.6979655216235,0.0,100218.37223829264,0.01609739551338673,1.5199154176723067e-19,297.6805584622253,3.3527956984896448,42.53594015409135
2035-04-16 18:00:00,385.60218537930774,0.0,100151.75411202278,0.016446826790251886,4.428823039136086e-15,296.71198950608067,1.9651073171106581,42.4077142772244
2035-04-17 00:00:00,392.50634929800896,346.2465242448323,100311.95154004317,0.016528280798097823,1.0804176660128812e-15,298.1200922131927,3.7485252174812773,42.60035349667937
2035-04-17 06:00:00,411.2613807085716,925.3904745806982,100018.80778081187,0.01556719417578064,1.2509211663309842e-12,301.31256990394724,5.7333389294432155,42.982244108291646
2035-04-17 12:00:00,396.68777535239303,0.0,100013.79011748152,0.016567821489842195,0.0,298.62985528071835,2.4651037454159987,42.675777774600725
2035-04-17 18:00:00,390.7462832703515,0.0,99976.29240254252,0.01699194216114293,4.3335004146437813e-14,297.343280042589,1.5765702047127372,42.52384922441368
2035-04-18 00:00:00,392.97524152746007,332.36850102885916,100299.69508056733,0.01714136110513683,1.598692447494527e-17,297.98583613666085,0.749222873016671,42.62022953245067
2035-04-18 06:00:00,413.42563010300785,939.6613103579288,100009.73327281943,0.015270963779808895,1.0125690791425148e-18,302.7587897405859,4.595768626915241,43.15498842869787
2035-04-18 12:00:00,403.58533465410824,0.0,100044.90862844039,0.01670618258403351,4.4255865942747316e-15,299.31943173584204,2.5779215053720397,42.7414714218635
2035-04-18 18:00:00,402.46816828163196,0.0,100103.60113388803,0.017416090012368837,1.7705225416749578e-15,297.8185381011822,1.3154515082772915,42.55528701481413
2035-04-19 00:00:00,406.6876781244785,320.0771682965668,100367.58592824553,0.016577298727582013,3.854013317185868e-08,298.34709948994583,2.0338694708135248,42.5857292719398
2035-04-19 06:00:00,428.1630480390519,677.2423405564251,100098.50072829585,0.01691944706385742,0.00028308800484858456,300.74109259510516,3.8484903506901187,42.935912703115825
2035-04-19 12:00:00,402.91835263846656,0.0,100206.1417529842,0.016737844142660763,3.20970207969668e-33,298.8387385676213,2.124692369119255,42.68426893934435
2035-04-19 18:00:00,403.12880607360756,0.0,100235.55872784797,0.01560608637793212,2.3492510943261864e-16,296.6027155773486,2.152873463486079,42.28228553972489
2035-04-20 00:00:00,408.6122810956481,238.92275498856122,100411.59809741618,0.016288677000674733,3.6332016085392536e-05,296.7910808482186,3.448834444714063,42.33417586925279
2035-04-20 06:00:00,415.6297754399609,790.7294524812141,100158.12473483433,0.01583202149736829,7.116773137748273e-06,298.6638003421986,8.265719155019477,42.5641661009836
2035-04-20 12:00:00,401.83750282358517,0.0,100174.56011531489,0.01597106656053098,6.445865872857291e-07,297.36668549755046,3.9243648347320748,42.394756428293
2035-04-20 18:00:00,400.1852292140377,0.0,100051.6092313233,0.016068388116425445,1.795350766375558e-06,297.0315612299556,2.8128020902103223,42.359104622026955
2035-04-21 00:00:00,416.155098912742,245.91775142244256,100010.31115298938,0.01656301328485682,9.669276310541845e-07,298.4646078446907,4.884869467740054,42.58275130774761
2035-04-21 06:00:00,431.9726948819933,253.0018080585489,99820.13720304899,0.01577336983580723,0.002339770938549197,296.61201736919355,5.144147838649658,42.22313337926277
2035-04-21 12:00:00,404.530726915103,0.0,99832.18638552334,0.015176054671185032,1.1426507040744909e-09,296.09387227061586,1.9913943776312184,42.13461986649417
2035-04-21 18:00:00,406.1368310703758,0.0,99620.3518206744,0.01674852670582305,6.711513173534636e-07,296.73357682141517,2.832461705895744,42.32252149453414
2035-04-22 00:00:00,412.7012914473989,318.0908138527585,99741.22764021701,0.017808909333639242,4.6481855589198924e-14,297.9754838713512,3.420674414388855,42.58525628860103
2035-04-22 06:00:00,420.2305033283673,936.1154044122995,99577.24658219244,0.016848028535590805,1.1109671215517177e-14,302.3151215752901,5.148446278360557,43.14252188699182
2035-04-22 12:00:00,403.9675670820871,0.0,99692.6835383536,0.016083647869963955,0.0,300.135020994617,2.5668584145498885,42.8451376697702
2035-04-22 18:00:00,392.8813543825015,0.0,99810.48098109214,0.015564491832625652,0.0,298.45953009034133,1.9336294504653608,42.597135355123335
2035-04-23 00:00:00,385.72726903532475,372.08455823982376,100047.90116640726,0.015365713864890187,0.0,298.6255713616357,1.4138762447547584,42.63404043013054
2035-04-23 06:00:00,408.6560621737813,909.205805055309,99780.31573123619,0.014248510318077638,1.1823737456477041e-08,302.8690582115286,3.4936453319823464,43.146672165251545
2035-04-23 12:00:00,399.0554548464479,0.0,99739.48110562173,0.01577705084386936,0.0,298.9752313564075,2.586889949263975,42.69984003616809
2035-04-23 18:00:00,400.86394061932106,0.0,99870.8330670599,0.016636890542760307,0.0,297.7348348375758,1.0070621175173327,42.57357398710603
2035-04-24 00:00:00,404.54831245369894,215.69714630757102,99948.85308728286,0.017109046537371206,1.0348296495095539e-16,298.13594452380363,0.9845037920232786,42.66442204890983
2035-04-24 06:00:00,430.29678941444513,679.0574205270326,99551.84213127858,0.017150108891125376,5.300632850143709e-07,301.05581181617555,5.724325896397156,42.99682983735391
2035-04-24 12:00:00,434.5535753904129,0.0,99594.30264725027,0.018237290256596313,4.915554555150807e-07,299.1280289090359,2.827097315499922,42.766113777570894
2035-04-24 18:00:00,426.0719798473671,0.0,99565.90647450318,0.01882850918189074,3.734073941489616e-09,298.8422432692364,2.3447488526532885,42.762981506906186
2035-04-25 00:00:00,428.58341497403126,210.64603282140766,99744.71940576711,0.01894772575211347,3.072199805517834e-09,299.5471072833705,3.9755760809238594,42.87370217527598
2035-04-25 06:00:00,425.91174895790874,931.7315037260322,99490.73100260696,0.018009405183053464,1.399987433683717e-17,302.18907042738357,8.514530133725625,43.17220511278435
2035-04-25 12:00:00,418.8800844073819,0.0,99646.4406414823,0.01915231577935605,1.0840707201021017e-09,299.77245140724557,3.0768915017828764,42.90778860430872
2035-04-25 18:00:00,421.8541001228106,0.0,99732.23241252807,0.019492046492241632,2.212622541944422e-08,299.1488777983211,2.2757399578694066,42.82736162926952
2035-04-26 00:00:00,429.55678939152494,290.15515704614563,99922.23531335573,0.01942269550730165,4.625008442859419e-08,299.9025262447729,5.200163518316257,42.935012350127415
2035-04-26 06:00:00,441.8584399998112,331.1791656110966,99626.30852637246,0.019564984882403543,8.406870085039755e-07,300.50167983236605,6.935145985556179,43.01124876359024
2035-04-26 12:00:00,434.3992523235538,0.0,99605.72834827882,0.019571593527322635,1.2721749862762198e-08,299.42695369062943,2.64351042356264,42.86892279268939
2035-04-26 18:00:00,419.5973053803029,0.0,99643.3499490605,0.019469227564520183,1.0884742765057549e-08,298.9991712221336,2.3723509359853088,42.807637133000256
2035-04-27 00:00:00,434.94956916348457,224.25755127017715,99751.55006058427,0.019846146979582424,3.119499377185931e-05,299.9389997181674,5.418505976641864,42.95305189932285
2035-04-27 06:00:00,442.8308038117197,409.7979315048888,99530.09622875656,0.019634351292941388,1.324421300844122e-07,300.86056024240935,10.123965426329745,43.06330940365999
2035-04-27 12:00:00,435.08348923311695,0.0,99518.70059247673,0.019713652785554054,3.299046783432959e-07,299.5649059601919,3.3918807582197354,42.90528388925223
2035-04-27 18:00:00,423.45929070811917,0.0,99599.02253206362,0.01962462995508631,8.949602289517692e-08,298.9807295406365,2.989622586773041,42.85011984021123
2035-04-28 00:00:00,428.42126102615,321.77043370110124,99806.55305906295,0.01971184180278241,5.950215291387934e-09,300.09285732920245,6.188077274183476,43.01226165838362
2035-04-28 06:00:00,436.58269643373603,861.5155535581649,99446.44456180956,0.01959543204331903,3.764372960534538e-07,301.68105142635324,10.772024242486768,43.226222354847266
2035-04-28 12:00:00,434.85388109487116,0.0,99509.15663402567,0.020023213083889827,1.6333229095169725e-07,299.7607103182853,3.9640391681546037,42.9569345264872
2035-04-28 18:00:00,445.2137639886858,0.0,99494.68167148098,0.019739873977442913,0.0038200782153673327,298.39480493886015,4.8425295891432665,42.67849226221828
2035-04-29 00:00:00,436.5629655018182,76.92167221458543,99980.48431218596,0.01790592486355878,9.535382372870372e-05,297.4802568491159,0.9533994164893633,42.4853242263118
2035-04-29 06:00:00,443.5884432750428,576.4916226123808,99775.52544313089,0.019299454124400078,2.546485582169854e-08,301.5328290692254,2.573353175866503,43.16634607399271
2035-04-29 12:00:00,440.07615296990775,0.0,99879.55529136633,0.019771673209990813,2.8592374169886747e-08,299.7836518764712,2.2063502264540524,42.959603364441
2035-04-29 18:00:00,438.95028071802903,0.0,99891.37611726079,0.01999537729837513,3.7096534468348125e-07,299.0971052229436,2.1975509289710664,42.878784116651055
2035-04-30 00:00:00,430.2108805952938,99.75431988155951,100103.032183486,0.01814044930759718,1.945964123593977e-07,298.6644794962535,1.849445830916747,42.69695814635124
2035-04-30 06:00:00,433.95645336802346,387.88957221756243,100056.35502694477,0.015410148646336393,3.424217687845583e-06,300.6032227457398,1.4260546596303756,42.78058640994762
2035-04-30 12:00:00,413.4114998363913,0.0,100099.68203601854,0.016176255130845658,0.0,298.76609071650694,2.137727873601321,42.602621757864235
2035-04-30 18:00:00,406.0440508881336,0.0,100071.93261491202,0.016343789594328275,6.753682429702932e-17,297.72071457435766,1.8700370502302759,42.45716815844731
2035-05-01 00:00:00,420.0446695788585,226.7672350959739,100211.33287538381,0.01748977947699215,2.325378393828707e-15,298.73433265443924,1.9034577718770624,42.67807125524099
2035-05-01 06:00:00,421.69870493158,936.0107399275612,99898.00433198464,0.017133965866847338,4.871043193145927e-16,302.09905499418437,5.5822978101504495,43.130255063318565
2035-05-01 12:00:00,414.20461376921685,0.0,99974.60198395565,0.018255280470410824,2.042865966231476e-10,298.916273434297,3.0621001661304925,42.76152179596457
2035-05-01 18:00:00,416.4860153144671,0.0,100068.08119779837,0.01808955223090542,4.894294144062655e-14,298.2464604929043,1.631200443135632,42.6642218253465
2035-05-02 00:00:00,424.3550113441636,92.20468412619454,100406.97472664762,0.018175546062680008,5.484588659632888e-05,298.27594481537943,0.6182492113859204,42.653117289115784
2035-05-02 06:00:00,429.1579861135142,574.162973412773,99986.89095517315,0.016357384218947574,0.0,301.2599981341707,4.8056066472634775,42.97752723968473
2035-05-02 12:00:00,405.8071492873496,0.0,100026.67536463313,0.017663909937747014,4.76630839693655e-16,299.1751269579829,2.0963148115065806,42.7674455413062
2035-05-02 18:00:00,426.8004364674091,0.0,100012.82220021237,0.018637022347483236,1.57142408838132e-12,298.3042909372594,1.6739973318529642,42.69513189799003
2035-05-03 00:00:00,430.917444538222,109.65446458405475,100207.40401591724,0.019010641171494886,2.788855723215337e-13,298.8826459921392,1.0071518584734809,42.80193487938118
2035-05-03 06:00:00,424.892405472496,942.6584922046633,99937.3923369101,0.01778135550548265,2.4853258931810453e-18,302.3171961680822,6.334935252384023,43.199370701987455
2035-05-03 12:00:00,415.8571437034789,0.0,99887.1685050048,0.01895176083810378,4.500490763047643e-13,299.6280350015592,2.757002225807821,42.91448049563254
2035-05-03 18:00:00,414.9327364977144,0.0,99948.90382882924,0.0191897663221751,2.0837728161341187e-10,298.4937958405412,1.8294463798162992,42.76956673719717
2035-05-04 00:00:00,413.62566945404944,368.67811892814717,99969.27713479874,0.018780239537201225,6.079622939472553e-10,299.64353777798306,4.482423953389992,42.902294955600865
2035-05-04 06:00:00,428.22493337562827,890.1001125539944,99751.77262212892,0.0176306998679753,2.3377719166357624e-15,302.2728157010696,5.94729020936716,43.18869652012653
2035-05-04 12:00:00,417.5296245041499,0.0,99896.1205502072,0.01850140456739868,1.3438579467288022e-14,299.5221529919825,3.185489704561153,42.84654890180424
2035-05-04 18:00:00,410.2280128398505,0.0,99914.78916324857,0.018463848806556094,2.0125268816229155e-14,298.6555833346211,1.4391373345785332,42.7108951463619
2035-05-05 00:00:00,417.13280287135933,340.5253486546991,100020.59352774684,0.018161584152987634,6.857046041626701e-16,300.0049604032475,3.871241361895316,42.88261951516058
2035-05-05 06:00:00,439.2176282838741,505.5662769388628,99902.55717483831,0.017152369163148766,6.064669371153042e-07,301.7876604146632,4.574004632985253,43.05206519429801
2035-05-05 12:00:00,420.771140940548,0.0,100037.90819729104,0.0177225343443428,7.423461802367419e-42,300.0908087181129,1.735174122509852,42.8570730923623
2035-05-05 18:00:00,423.03367319542133,0.0,100090.67080945453,0.017783315912073848,2.06934440232629e-12,299.0042708072031,0.8341192782779175,42.712148297269145
2035-05-06 00:00:00,424.08632205435407,212.9421024216487,100375.18635438239,0.015332013525022165,1.1901093981743378e-05,296.74969785503555,4.738467889579482,42.24095909042191
2035-05-06 06:00:00,420.23998011513163,757.8272894280353,100213.91587688836,0.014187806116405348,2.1414689005782906e-08,298.7991806121682,7.133098478395771,42.47429214555363
2035-05-06 12:00:00,426.23546003543805,0.0,100301.77648154853,0.012216107987927768,1.6920873324543157e-06,298.17115298618586,3.589907569218746,42.27565510060869
2035-05-06 18:00:00,388.5387553951848,0.0,100347.43467893841,0.01043671330737883,2.0054206398583644e-07,296.1841769206602,3.3760575877477343,41.88726382556375
2035-05-07 00:00:00,372.3716127103428,395.10080539173606,100473.90157657405,0.008313255297146669,1.7745156887278669e-38,296.03504485182447,6.903633715430661,41.74188735592729
2035-05-07 06:00:00,383.7746405900124,968.2927488759965,100249.3196406663,0.008955203991870669,0.0,300.75684592433726,8.04404319740035,42.45733075043631
2035-05-07 12:00:00,371.20192753960856,0.0,100289.96450117485,0.007869606456786223,0.0,298.753732821921,5.0411902853076045,42.108212932499185
2035-05-07 18:00:00,356.4178231044,0.0,100271.33008338386,0.007358617657079448,0.0,295.1726082007767,3.2565843113709825,41.56810685700571
2035-05-08 00:00:00,373.40786504423414,252.8928166495397,100381.5289925921,0.007541798707389086,0.0,294.71220685417825,4.301162118936809,41.52094528515542
2035-05-08 06:00:00,373.4718775704599,897.7807900881594,100184.62236773189,0.00841896255693919,0.0,299.6950736375708,5.363992664750305,42.296506150257486
2035-05-08 12:00:00,364.4215051627193,0.0,100273.66544771384,0.009426822540093393,0.0,298.1600419855939,3.5460364957639574,42.15548631930531
2035-05-08 18:00:00,379.0644182736505,0.0,100296.2369062014,0.009887821741634216,0.0,296.0141253492357,2.1906943873607925,41.887279926090706
2035-05-09 00:00:00,377.52235607573834,213.4026978086052,100562.76170904237,0.009367976576002801,0.0,295.46405045900167,3.767446182194422,41.80001891463288
2035-05-09 06:00:00,369.00096963412204,915.6158679845556,100309.63986516827,0.009041883429727688,0.0,300.5409409061719,6.417190685546356,42.50072548715852
2035-05-09 12:00:00,364.4374651700394,0.0,100442.90880670032,0.011890600679770557,0.0,298.1870177900606,3.7007216816341932,42.35217637169113
2035-05-09 18:00:00,352.6098154932767,0.0,100515.11840331444,0.011741054760050412,0.0,295.68411285300397,2.4831476421665926,41.99715280439736
2035-05-10 00:00:00,347.66487658754465,392.6720202112908,100700.46124082236,0.01004121312716069,0.0,296.5933153583618,3.915216146374268,42.01907984044893
2035-05-10 06:00:00,367.7734717329279,989.0285276615642,100420.45193812044,0.008709976004134973,0.0,302.14237709909287,6.039306005478704,42.70862893289957
2035-05-10 12:00:00,359.9603696962395,0.0,100477.66246929677,0.011396280299211579,0.0,298.58061719060777,2.8803565828191298,42.38923704362516
2035-05-10 18:00:00,355.4095512523234,0.0,100474.45816441652,0.012275707811161798,0.0,296.5054110985686,1.9453138658199072,42.15303510642688
2035-05-11 00:00:00,345.427874756278,416.8480088094116,100563.89523832106,0.01013721905655963,0.0,297.7501163231102,2.8886027700570027,42.20520815822867
2035-05-11 06:00:00,363.0821541701863,993.6262945199982,100263.4337112596,0.007319662690338058,0.0,303.09257308026855,6.282383490845577,42.766089249158696
2035-05-11 12:00:00,359.2633027452325,0.0,100374.11781288526,0.011627868207366526,0.0,299.26524197648905,3.3231171137019686,42.5142507602791
2035-05-11 18:00:00,350.3302272118292,0.0,100385.63756707983,0.012195170330013634,0.0,297.13237799601006,2.4624355658301686,42.254110897794945
2035-05-12 00:00:00,346.1063307709923,424.2747278625327,100528.37004085393,0.011120407046766074,0.0,298.1791887558887,3.341787583608584,42.33998994191679
2035-05-12 06:00:00,367.4237707704541,1000.432000492083,100306.02480924665,0.008576132891670002,0.0,302.96933808747696,5.952147381803905,42.83306342843529
2035-05-12 12:00:00,360.33004248482194,0.0,100373.45339835621,0.011498055685710494,0.0,299.5366971627361,2.8644711404783827,42.543167617924134
2035-05-12 18:00:00,350.96651843745997,0.0,100366.75590838902,0.012341407699138666,0.0,297.4272477113141,2.4283458378421923,42.31046774274457
2035-05-13 00:00:00,345.28128779206713,426.7023165253935,100462.00181448505,0.011124764181021136,0.0,298.8584448427162,3.2344277953525564,42.43532068678695
2035-05-13 06:00:00,385.4084462592378,983.2849716043908,100300.54934842102,0.010131238244518235,0.0,303.33505456989235,6.865625474409699,42.94244725668902
2035-05-13 12:00:00,390.58442954144255,0.0,100286.14319963835,0.011722248734430936,0.0,300.39925862494846,2.922891227213385,42.60796143992446
2035-05-13 18:00:00,392.76788300264013,0.0,100256.77982086736,0.014281638894622795,0.0,298.4428707385543,2.221955891412296,42.463489675635856
